"Front","Back","Tags"
"HFC-134a refrigerant is used in a refrigeration cycle between 0.1 MPa and 1 MPa. Its coefficient of performance $COP\$ is most nearly<br><br>$A\$<br><br>0.4<br><br>$B\$<br><br>1.0<br><br>$C\$<br><br>1.6<br><br>$D\$<br><br>2.5","The P-<em>h</em> Diagram for Refrigerant HFC-134a is given in the <em>NCEES Handbook</em>, Thermodynamics section. Refrigeration cycles are the reverse of heat engine cycles. Heat is moved from low to high temperature, requiring work, <em>W</em>. The coefficient of performance is defined as<br><img src=""000007.png"">  <br>The determination of COP requires enthalpies $<em>h</em>- values\$ at four corners of the refrigeration cycle. Use the <em>p</em>-<em>h</em> diagram for HFC-134a.<br><br>*<em>step 1: </em><em><br><br>For 0.1 MPa pressure, locate the intersection of the pressure line and the saturated vapor side of the saturation dome.<br><img src=""000382.png"">  <br>Read the enthalpy value on the </em>x<em>-axis. It is<br><img src=""000460.png""> <br><br></em><em>step 2: </em><em><br><br>For 1 MPa pressure, locate the intersection of the line and the saturated vapor side of the saturation dome. Read the enthalpy value on the </em>x<em>-axis. It is<br><img src=""000642.png""> <br><br></em><em>step 3: </em><em><br><br>For 1 MPa pressure line, locate the intersection of the line and the saturated liquid side of the saturation dome. Read the enthalpy value on the </em>x-<em>axis.<br><img src=""000357.png""> <br><br></em><em>step 4: </em><em><br><br>By definition, enthalpies </em>h<em>3 and </em>h<em>­4 are equal.<br><img src=""000012.png""> <br><br></em><em>step 5: </em><em><br><br>Apply the formula to calculate COP.<br><img src=""000163.png""><br><br></em>*<em>The answer is $D\$.</em>**","ME_Exam,Problem_84"
"A plant produces ice at 10,000 kg daily. The average water supply is at 23.2°C, and the latent heat of ice is 335 kJ/kg. The average heat extracted is most nearly<br><br>$A\$<br><br>50 kW<br><br>$B\$<br><br>135 kW<br><br>$C\$<br><br>335 kW<br><br>$D\$<br><br>450 kW","See the <em>NCEES Handbook</em>, Thermodynamics section. It is given that the ice forms at 0°C, and<br><img src=""000144.png""> <br><br>*<em>step 1: </em><em><br><br>Convert daily production to production per second.<br><img src=""000590.png""><br><br></em><em>step 2: </em><em><br><br>Two types of heat need to be extracted from the incoming water.<br><img src=""000402.png""> <br>Apply the above values and calculate.<br><img src=""000782.png""> <br><br></em>*<em>The answer is $A\$.</em>**","ME_Exam,Problem_85"
"Atmospheric air at 29.921 in of mercury pressure has 80°F dry-bulb temperature and 60°F wet-bulb temperature. Using the psychrometric chart such as given in the <em>NCEES Handbook</em>, the corresponding relative humidity, expressed as a percentage and rounded to the nearest integer, is <em>   </em>. Enter your response in the blank.","See the <em>NCEES Handbook</em>, Thermodynamics section. Use the psychrometric chart and read off the results as shown. The chart is a plot of atmospheric air properties as a function of dry-bulb temperature $<em>t</em>db\$.<br><img src=""000224.png"">  <br><br>*<em>step 1: </em><em><br><br>The air condition is 80°F dry-bulb temperature, </em>T<em>db, and 60° F wet-bulb temperature, </em>T<em>wb. Locate the condition on the chart at point A.<br><br></em><em>step 2: </em><em><br><br>Read the relative humidity along the relative humidity curve. It is 30%.<br><br></em>*<em>The answer is 30%.</em>**","ME_Exam,Problem_86"
"4 kg of oxygen is available to burn 1 kg of carbon. The amount of carbon monoxide produced as a result of perfect combustion, in kilograms and rounded to the nearest integer, is <em>   </em>. Enter your response in the blank.","See the <em>NCEES Handbook</em>, Chemistry and Biology and Thermodynamics sections. The stoichiometric equation for combustion of carbon in air given in the <em>Handbook</em> is<br><img src=""000587.png"">  <br>The equation shows that it takes two volumes of oxygen to burn one volume of carbon. Carbon monoxide is produced instead of carbon dioxide if the oxygen supply is insufficient. Therefore, determine whether the 4 kg of oxygen is sufficient to complete the combustion. To calculate mass products of combustion, use the periodic table of elements given in the Chemistry section of the <em>NCEES Handbook</em>. In terms of moles, the above equation becomes<br><img src=""000251.png"">  <br>To determine the products of combustion for 1 kg carbon, divide both sides of the equation by 12.<br><img src=""000579.png"">  <br>Compare the supply of oxygen with the amount required for complete combustion. Since the oxygen supply is more than that needed for complete combustion, no carbon monoxide is produced during the combustion process.<br><br>**<em>The answer is 0 kg.</em>**","ME_Exam,Problem_87"
"A 160 mm thick composite wall is composed of three different materials.<br>     material type thickness $mm\$ conductivity   <br>$W/m·K\$   1 outside 100 0.1   2 middle 35 0.07  3 inside 25 0.05 <br>The wall surface is 50 m2, and the temperature drop from outside to inside is 30°C. The wall’s thermal conductance is most nearly<br><br>$A\$<br><br>1 °C/W<br><br>$B\$<br><br>2 °C/W<br><br>$C\$<br><br>4 °C/W<br><br>$D\$<br><br>8 °C/W","See the <em>NCEES Handbook</em>, Heat Transfer section, for conduction heat loss equations. For a plane wall<br><img src=""000056.png""> <br>It is measured in either K/W or °C/W, as the interval difference in degrees Celsius or kelvins in conduction is the same. A composite wall offers conduction in series as shown.<br><img src=""000118.png"">  <br>For a composite wall, thermal resistance is<br><img src=""000429.png""> <br>For unit wall area,<br><img src=""000125.png""> <br>**<em>The answer is $B\$.</em>**","ME_Exam,Problem_88"
"An air duct has a square section and a diagonal partition as shown.<br><img src=""000256.png"">  <br>Assuming that the enclosed surfaces are diffuse emitters and reflectors and have uniform radiosity, the shape factor <em>F</em>21 of the triangular part is most nearly<br><br>$A\$<br><br>0.31<br><br>$B\$<br><br>0.51<br><br>$C\$<br><br>0.71<br><br>$D\$<br><br>0.91","See the <em>NCEES Handbook,</em> Heat Transfer section, for two applicable formulas. The shape factor, view factor, or configuration factor is the fraction of the radiation leaving surface 1 that is intercepted by the other surfaces. Its value is between 0 and 1. In an enclosure, the conservation rule applies. It states that all radiation leaving surface <em>i</em> must be intercepted by the enclosed surfaces. The summation rule for <em>n</em> surfaces is<br><img src=""000496.png"">  <br><br>*<em>step 1: </em><em><br><br>In this case, the enclosure has three surfaces. For radiation leaving surface 1,<br><img src=""000424.png"">  <br>The shape factor </em>F<em>11 represents the fraction of radiation that leaves surface 1 and then is intercepted by the same surface. Because surface 1 is flat,<br><img src=""000137.png"">  <br>By symmetry,<br><img src=""000206.png""> <br>Therefore,<br><img src=""000093.png""><br><br></em><em>step 2: </em><em><br><br>To determine shape factor </em>F<em>21, consider the reciprocity relationship. For two surfaces that are diffuse emitters and reflectors and have uniform radiosity, the reciprocity relationship applies and is given by<br><img src=""000214.png""> <br>Consider a unit length of the air duct and determine the areas of surfaces 1 and 2.<br><img src=""000344.png""> <br>Calculate shape factor </em>F*<em> <br><img src=""000096.png""> <br><br></em>*<em>The answer is $C\$.</em>**","ME_Exam,Problem_89"
"A chilled fluid flows through a long, gray, diffuse tube as shown.<br><img src=""000681.png"">      inner tube diameter 20 mm   outer tube diameter 40 mm  temp at outer surface of inner tube 100K  temp at inner surface of outer tube 300K  emissivity for both surfaces, <em>ε</em> 0.2 <br>If the space between the tubes is evacuated, the energy exchange by radiation per unit length from the inner pipe to the outer tube is most nearly:<br><br>$A\$<br><br>−6.3 W/m<br><br>$B\$<br><br>−4.1 W/m<br><br>$C\$<br><br>3.4 W/m<br><br>$D\$<br><br>6.3 W/m","Use the <em>NCEES Handbook</em>, Heat Transfer section. The net energy exchange by radiation between two diffuse-gray surfaces that form an enclosure is expressed as<br><img src=""000272.png"">  <br><br>*<em>step 1: </em><em><br><br>Consider the length of each tube, </em>L<em> = 1 m. Use m as the length unit. All parameters can be calculated form the data provided.<br><img src=""000241.png""><br><br></em><em>step 2: </em><em><br><br>The shape factor </em>F<em>12 is the fraction of the radiation leaving surface 1 that is intercepted by surface 2. From the conservation equation, its value is 1.<br><br></em><em>step 3: </em><em><br><br>Assume that the radiation energy is flowing from surface 1 to surface 2—from the outer surface of the inner tube to the inner surface of the outer tube. Determine the heat gain using the energy exchange formula.<br><img src=""000798.png"">  <br>The negative sign indicates that the radiation energy is traveling from surface 2 to surface 1 and not from surface 1 to surface 2.<br><br></em>*<em>The answer is $B\$.</em>**","ME_Exam,Problem_90"
"A steel pipe carrying steam is hung from the ceiling in a ventilated room, as shown.<br><img src=""000297.png"">  <br>The pertinent heat transfer data is tabulated below.<br>     steel pipe diameter 500 mm   temp at outer surface of pipe 100°C  room $air and walls\$ steady state temp 27°C  coefficient of heat conduction 83.5 W/m·K  coefficient of convection from pipe to air 15 W/m2   emissivity for steel pipe outer surface 0.6 <br>The convection and radiation heat loss from pipe surface per meter length is most nearly<br><br>$A\$<br><br>620 W/m<br><br>$B\$<br><br>1220 W/m<br><br>$C\$<br><br>1720 W/m<br><br>$D\$<br><br>2320 W/m","See the <em>NCEES Handbook,</em> Heat Transfer section, for convection and radiation heat loss equations.<br><img src=""000202.png"">  <br>The heat loss through convection and radiation are calculated using the absolute temperature scale $kelvins\$. For convection, the heat loss is based on the linear difference of the absolute temperatures. The temperature difference is numerically the same for both the Celsius and Kelvin scales. To avoid confusion in units, use kelvins for both convection and radiation losses.<br><br>See the <em>NCEES Handbook</em>, the Units and Conversion Factors: Fundamental Constants section, for the Stefan-Boltzmann constant.<br><img src=""000168.png"">  <br>It is given that<br><img src=""000431.png""> <br><br>*<em>step 1: </em><em><br><br>Consider a 1 m long pipe section.<br><img src=""000225.png""> <br>Convection coefficient, <br><img src=""000178.png""> <br>Pipe surface temp,<br><img src=""000688.png""> <br>Room and wall temp,<br><img src=""000689.png""><br><br></em><em>step 2: </em><em><br><br>All parameters are known. Determine the heat loss.<br><img src=""000130.png""> <br><br></em>*<em>The answer is $D\$.</em>**","ME_Exam,Problem_91"
"An iron pipe, 1 m in diameter, has 35 mm thick walls. The walls are at 0°C and are well insulated. Hot oil is pumped through the pipe. The Fourier number is defined as <em>α</em><em>t</em>/<em>L</em>*  5.5 min after the oil starts flowing, the Fourier number at the exterior surface of the pipe is most nearly<br><br>$A\$<br><br>1.5<br><br>$B\$<br><br>6.3<br><br>$C\$<br><br>9.4<br><br>$D\$<br><br>11","The pertinent properties of iron are given in the <em>NCEES Handbook</em>, Properties of Metals table.<br><br>Density,<br><img src=""000596.png""> <br>Specific heat,<br><img src=""000380.png""> <br>Heat conductivity,<br><img src=""000556.png""> <br><br>*<em>step 1: </em><em><br><br>The Fourier number is a dimensionless number. It is defined as<br><img src=""000538.png""> <br>It is given in the </em>NCEES Handbook<em>, Heat Transfer: Approximate Solution for Solid with Sudden Convection section as<br><br>Fourier number,<br><img src=""000075.png""> <br>Thermal diffusivity,<br><img src=""000414.png""><br><br></em><em>step 2: </em><em><br><br>With all the parameters known, determine the value of Fo.<br><img src=""000020.png""><br><br></em>*<em>The answer is $B\$.</em>**","ME_Exam,Problem_92"
"Hot oil enters a counterflow heat exchanger at 100°C and leaves at 54°C. Water is used to cool the oil in the exchanger. It is specified that water leaves the exchanger at 40°C. The specific heat of the oil is 2 kJ/kg·K. The oil flow rate is 1 kg/s, and the water flow rate is 2 kg/s. Assuming conservation of energy and no losses, the water temperature at the inlet is most nearly<br><br>$A\$<br><br>9.2°C<br><br>$B\$<br><br>19°C<br><br>$C\$<br><br>29°C<br><br>$D\$<br><br>89°C","Heat transfer is affected by the specific heat values of the fluids in the exchanger. The specific heat capacity of the oil is given in the problem statement. For the specific heat capacity of water, see the <em>NCEES Handbook</em>, Thermodynamics section.<br><br>For water,<br><img src=""000294.png""> <br><br>*<em>step 1: </em><em><br><br>The rate of heat transfer associated with either fluid flow stream in a heat exchanger is<br><img src=""000503.png""> <br>Based on the assumption described, the heat balance of both fluids is expressed as<br><img src=""000034.png"">  <br>The flow rates of water and oils are given. Out of the four temperatures noted in the above equation, three temperatures are given, and only </em>T*<em>c,i</em> is unknown.<br><br>*<em>step 2: </em><em><br><br>Find the temperature, </em>T*<em>c,i</em>. Since the losses are negligible, use the conservation of energy equation, and find the water temperature at the inlet. Rearrange the equation to solve for <em>T</em><em>c,i</em>.<br><br><img src=""000797.png""> <br>**<em>The answer is $C\$.</em>**","ME_Exam,Problem_93"
"A thermocouple is used to measure temperature in a gas pipe. The thermocouple is spherical in shape with a diameter of 9 mm. Its thermal conductivity is 20 W/m·K. The convection heat-transfer coefficient of the gas is 400 W/m2·K. Its Biot number is <em>   </em>. Enter your response in the blank.","See the <em>NCEES Handbook</em>, Heat Transfer section. The Biot number is used in transient conduction problems in which a solid body experiences a sudden change in its thermal environment. It is defined as<br><img src=""000584.png"">  <br>See the <em>NCEES Handbook</em>, Mathematics section. For a sphere,<br><img src=""000799.png""> <br>It is given that<br><img src=""000281.png""> <br>Therefore,<br><img src=""000126.png""> <br>**<em>The answer is 0.03.</em>**","ME_Exam,Problem_94"
"A negative feedback control system model is shown.<br><img src=""000395.png"">  <br>For the reference input <em>R</em>$<em>s</em>\$, the overall transfer function for the system is expressed as<br><img src=""000353.png""> <br>The function noted above has two missing terms, <em>A</em> and <em>B</em>. From the following list, move the two correct terms to the equations below.<br>      <em>G</em>1<em>G</em>3    <em>G</em>1<em>H</em>1   <em>G</em>2<em>G</em>3   <em>G</em>2<em>H</em>1   <em>G</em>3<em>H</em>1     <em>A</em> =   <em>B</em> =","See the <em>NCEES Handbook</em>, Instrumentation, Measurement, and Control section.<br><br>*<em>step 1: </em><em><br><br>Select a subsystem out of the given system block diagram for which the overall response is known. Refer to the </em>NCEES Handbook<em>, Instrumentation, Measurement, and Control section. Use the formula to determine the overall function. The response for a subsystem with transfer functions </em>G<em>1 and </em>G<em>2 is well known and is given in the </em>NCEES Handbook<em>. Select subsystem A as shown.<br><img src=""000450.png"">  <br>For a system that has a controller </em>G<em>1 and a negative feedback </em>G<em>2, the overall transfer function is given by<br><img src=""000615.png""><br><br></em><em>step 2: </em><em><br><br>Show the system with results from step 1 incorporated. Select next subsystem, B. It sums up two systems, </em>Y<em>A and </em>G<em>3, that are in parallel. Their resultant is their algebraic sum.<br><img src=""000475.png""> <br><br></em><em>step 3: </em><em><br><br>Use the formula and substitute transfer function values to determine overall function of the subsystem B block output.<br><img src=""000339.png""><br><br></em><em>step 4: </em><em><br><br>Now the system is reduced to the two subsystems: </em>Y<em>B and the feedback </em>H*<em>1</em>. The feedback is positive and, therefore, the sign in the denominator in the overall response is negative.<br><br><img src=""000401.png"">  <img src=""000703.png"">  <br>**<em>The answer is</em>*<em><br>     </em>A<em> = </em>G<em>1</em>H<em>1  </em>B<em> = </em>G<em>3</em>H*1","ME_Exam,Problem_95"
"A negative feedback control system model is shown.<br><img src=""000721.png"">  <br>The steady-state gain for the system is most nearly<br><br>$A\$<br><br>0.9<br><br>$B\$<br><br>3<br><br>$C\$<br><br>10<br><br>$D\$<br><br>19","See the <em>NCEES Handbook</em>, Instrumentation, Measurement, and Control section. For a system that has a controller <em>G1$s\$</em> and a negative feedback <em>H$s\$</em>, the overall transfer function is given by<br><img src=""000436.png""> <br><br>*<em>step 1: </em><em><br><br>Use the formula to determine overall function. Since </em>H$s\$<em> is not specified, it is assumed as 1.<br><img src=""000738.png""> <br>To simply the equation, multiply both the numerator and denominator by </em>s<em> \+ 2.<br><img src=""000554.png""><br><br></em><em>step 2: </em><em><br><br>For steady state, </em>s<em> = 0.<br><img src=""000601.png""><br><br></em>*<em>The answer is $A\$.</em>**","ME_Exam,Problem_96"
"SCHEDULED: <2024-06-27 Thu><br>:PROPERTIES:<br>:ID:       8181d4a9-de72-4eee-b36c-6578bac7e1d0<br>:DRILL_LAST_INTERVAL: 4.0<br>:DRILL_REPEATS_SINCE_FAIL: 1<br>:DRILL_TOTAL_REPEATS: 1<br>:DRILL_FAILURE_COUNT: 0<br>:DRILL_AVERAGE_QUALITY: 0.0<br>:DRILL_EASE: 2.5<br>:DRILL_LAST_QUALITY: 3<br>:DRILL_LAST_REVIEWED: [Y-06-23 Sun 03:%]<br>:END:<br><br>A 22.5 kg ± 0.1 kg sphere is moving with a velocity of 5.19 m/s ± 0.05 m/s. The sphere’s kinetic energy, including its measurement uncertainty, in joules and rounded to the nearest integer, is <em>   </em>. Enter your response in the blank.","See the <em>NCEES Handbook</em>, Instrumentation, Measurement, and Control section. Measurement accuracy is defined as closeness of agreement between a measured quantity value and a true quantity value of a measurement. When reporting measurement results, it is necessary to provide an associated uncertainty so that those who use it may assess its reliability. One method to assess the uncertainty is to use the Kline-McClintock general equation.<br><img src=""000494.png"">  <br>In this case, uncertainties in mass and velocity measurements are known. The uncertainty in measurement of kinetic energy $KE\$ needs to be computed.<br><br>*<em>step 1: </em><em><br><br>Determine the average KE of the object. <br><img src=""000474.png""><br><br></em><em>step 2: </em><em><br><br>See the </em>NCEES Handbook<em>, Mathematics section, for derivatives and partially differentiate the KE equation with respect to the mass and velocity.<br><img src=""000196.png""><br><br></em><em>step 3: </em><em><br><br>Apply the Kline-McClintock equation to determine the measurement uncertainty in KE.<br><img src=""000420.png""> <br><br></em><em>step 4: </em><em><br><br>The measured KE is 303 J ± 6 J.<br><br></em>*<em>The answer is 303 ± 6 J.</em>**","ME_Exam,Problem_97"
"A 350 Ω strain gauge is used to measure axial elongation in a 10 in long metallic bar. The change in resistance is noted as 0.28 Ω. If the gauge factor is 2.0, the elongation in the bar is most nearly<br><br>$A\$<br><br>0.40 <em>μ</em>in<br><br>$B\$<br><br>400 <em>μ</em>in<br><br>$C\$<br><br>4000 <em>μ</em>in<br><br>$D\$<br><br>40,000 <em>μ</em>in","See the <em>NCEES Handbook</em>, Instrumentation, Measurement, and Control section. The gauge factor $GF\$ is defined as the ratio of fractional change in electrical resistance to the fractional change in length $strain\$.<br><img src=""000258.png"">  <br><br>*<em>step 1: </em><em><br><br>It is given that<br><img src=""000725.png""> <br>All other parameters, except the bar elongation, are known.<br><br></em><em>step 2: </em><em><br><br>Using the data, determine the elongation.<br><img src=""000480.png""> <br><br></em>*<em>The answer is $C\$.</em>**","ME_Exam,Problem_98"
"A typical thermistor is used to check a fluid temperature, and a resistance reading of 9.8 kΩ is noted. The fluid temperature, in degrees Celsius and rounded to the nearest integer, is <em>   </em>. Enter your response in the blank.","See the <em>NCEES Handbook</em>, Instrumentation, Measurement, and Control section. The Steinhart-Hart equation is the best mathematical expression for resistance temperature relationship of negative temperature coefficient $NTC\$ thermistors and NTC probe assemblies.<br><img src=""000430.png"">  <br>For a typical thermistor, the three constants, <em>A</em>, <em>B</em>, and <em>C</em>, in the equation are given in the <em>NCEES Handbook</em> as<br><img src=""000175.png""> <br><br>*<em>step 1: </em><em><br><br>For resistance </em>R<em> = 9.8 kΩ, determine </em>T<em>.<br><img src=""000186.png""> <br><br></em><em>step 2: </em><em><br><br>The temperature is in kelvins. Convert kelvins to degrees Celsius.<br><img src=""000027.png""> <br><br></em>*<em>The answer is 0°C. </em>**","ME_Exam,Problem_99"
"A 1 in diameter steel shift linkage is subjected to a tensile force of 100 lbf as shown.<br><img src=""000604.png"">  <br>The maximum von Mises stress in plane X-X is most nearly<br><br>$A\$<br><br>1.2 ksi<br><br>$B\$<br><br>2.2 ksi<br><br>$C\$<br><br>3.3 ksi<br><br>$D\$<br><br>4.2 ksi","*<em>step 1: </em><em><br><br>Draw a free-body diagram through section X-X, as shown. The section X-X is subjected to combined tension, </em>F<em>, and bending moment, </em>M<em>.<br><img src=""000506.png"">  <br>The von Mises stress is the maximum combined stress at the section, and is given by<br><img src=""000744.png"">  <br>The equation is given in the </em>NCEES Handbook<em>, Mechanical Engineering: Shafts and Axles section, in a general form.<br><img src=""000766.png""> <br>In this problem, there is no torsion, </em>T<em>, on the section. Therefore, the </em>NCEES Handbook<em> equation can be simplified to<br><img src=""000410.png""><br><br></em><em>step 2: </em><em><br><br>All parameters are known. Therefore, the von Mises stress is<br><img src=""000384.png""><br><br></em>*<em>The answer is $D\$.</em>**","ME_Exam,Problem_100"
"A metallic crankshaft is subjected to an alternating stress of 60 MPa with a mean stress of 60 MPa. Its properties are as follows.<br><br>Yield strength = 600 MPa<br><br>Ultimate strength = 1200 MPa<br><br>Using the Soderberg theory, the fatigue strength of the crankshaft is most nearly<br><br>$A\$<br><br>66 MPa<br><br>$B\$<br><br>96 MPa<br><br>$C\$<br><br>660 MPa<br><br>$D\$<br><br>960 MPa","The Soderberg theory states that a fatigue failure will occur if<br><img src=""000508.png"">  <br>It is given that<br><br>Yield strength,<br><img src=""000719.png"">  <br>Alternating stress,<br><img src=""000266.png"">  <br>Mean stress,<br><img src=""000013.png""> <br>Using the data above, the failure condition requires that<br><img src=""000318.png""> <br>Endurance limit,<br><img src=""000396.png"">  <br>Rounding the failure stress up to 67 MPa would be unsafe, therefore, it is rounded down to 66 MPa.<br><br>**<em>The answer is $A\$.</em>**","ME_Exam,Problem_101"
"A 3/4 in diameter steel bolt connects the assembly in tension as shown.<br><img src=""000683.png"">  <br>The bolt is properly preloaded, and the plates are assumed rigid. Neglect the difference in bolt stiffness between its threaded and unthreaded portions. The stiffness ratio of the bronze gasket is most nearly<br><br>$A\$<br><br>5.0%<br><br>$B\$<br><br>35%<br><br>$C\$<br><br>65%<br><br>$D\$<br><br>95%","It is given that the bolt is properly preloaded and plates are stiff. Therefore, fatigue is not a serious concern in such tenson-loaded joints. The bolt material is steel, which is relatively ductile. Therefore, the stress concentration is of minor importance. The figure shows a bolted joint in tension, employing a gasket. The moduli of elasticity of steel and bronze are given in the <em>NCEES Handbook</em>, Average Mechanical Properties of Typical Engineering Materials table.<br><br>*<em>step 1: </em><em><br><br>Define load distribution. The assembly consists of a steel bolt and a bronze gasket. The distribution of load between the bolt and the gasket depends on their respective stiffnesses. The stiffness, </em>k<em>, is defined as the load on the system $or an element\$ that produces a unit deformation. Since the fastener assembly undergoes uniform deformation, the load on the joint assembly is distributed between the bolt and the gasket in the ratio of their stiffnesses. The part of the load carried by the gasket is<br><img src=""000425.png"">  <br>The axial stiffness of an element is defined is given by<br><img src=""000423.png""><br><br></em><em>step 2: </em><em><br><br>For a steel bolt,<br><br>Area,<br><img src=""000033.png""> <br>Length,<br><img src=""000269.png""> <br>Therefore,<br><img src=""000315.png""><br><br></em><em>step 3: </em><em><br><br>Determine the stiffness area of the bronze gasket. See the </em>NCEES<em> </em>Handbook<em>, Statics section, for the ring-shaped area of friction surface.<br><img src=""000021.png""> <br>From properties table in the </em>NCEES Handbook<em>,<br><img src=""000192.png""> <br>Use the stiffness formula to determine the stiffness of the gasket.<br><br>Length,<br><img src=""000605.png"">  <br>Therefore,<br><img src=""000582.png""> <br><br></em><em>step 4: </em><em><br><br>Determine the percentage of load taken by the gasket. Assume the total load to be 100 units and use the load distribution formula.<br><br><img src=""000310.png""> <br></em>*<em>The answer is $D\$.</em>**","ME_Exam,Problem_102"
"Two springs are used to support a load, <em>P</em>, of 100 kg, as shown.<br><img src=""000314.png"">  <br>The stiffness of the system is most nearly<br><br>$A\$<br><br>1100 N/m<br><br>$B\$<br><br>3300 N/m<br><br>$C\$<br><br>6700 N/m<br><br>$D\$<br><br>7800 N/m","See the <em>NCEES Handbook</em>, Mechanical Engineering: Equivalent Spring Constant section. The springs are in series. The total elongation of the system is the sum of elongations of each spring.<br><img src=""000340.png"">  <br>The stiffness of the system, <em>k</em>, is<br><img src=""000286.png""> <br>**<em>The answer is $B\$.</em>**","ME_Exam,Problem_103"
"A screw-jack has a single thread of 8 mm pitch on a mean thread radius of 30 mm. The coefficient of friction on the screw threads is 0.12. The magnitude of the torque needed to lower a load of 500 kN, in kN·m and rounded to two decimal places, is <em>   </em>. Enter your response in the blank.","Use the <em>NCEES Handbook,</em> Statics section. The torque, <em>M</em>, required in lowering a load <em>P</em> using a screw-jack with square thread with a radius is<br><img src=""000333.png""> <br><br>*<em>step 1: </em><em><br><br>Simplify the above formula using the trigonometrical identity. See the </em>NCEES Handbook<em>, Mathematics section.<br><img src=""000179.png""> <br>The friction coefficient equals<br><img src=""000173.png""> <br>Given<br><img src=""000211.png""> <br><br></em><em>step 2: </em><em><br><br>Determine the tangent of pitch angle α.<br><img src=""000581.png""><br><br></em><em>step 3: </em><em><br><br>Determine torque.<br><img src=""000793.png""> <br><br></em>*<em>The answer is 1.16 kN·m.</em>**","ME_Exam,Problem_104"
"A single disc friction clutch has the following properties.<br><br>Outside diameter = 300 mm<br><br>Inner diameter = 200 mm<br><br>Mean pressure = 0.15 N/mm2<br><br>Coefficient of friction = 0.3<br><br>Design speed = 2000 rpm<br><br>Assumptions:<br>     1 Both sides of the clutch are equally effective.  2 Torque is uniformly distributed on the ring surface, and its resultant is located at the mean radius of the ring.  <br>The power transmitted by the clutch is most nearly<br><br>$A\$<br><br>9.1 kW<br><br>$B\$<br><br>93 kW<br><br>$C\$<br><br>140 kW<br><br>$D\$<br><br>210 kW","The force of friction is used to transmit power from the engine to a driven shaft. The force of friction is used to start the driven shaft from the rest and to bring it to a proper speed. A single disc or plate with two friction surfaces is shown.<br><img src=""000031.png"">  <br><br>*<em>step 1: </em><em><br><br>Determine pressure area. See the </em>NCEES<em> </em>Handbook<em>, Statics section, for the ring-shaped area of friction surface.<br><img src=""000127.png""><br><br></em><em>step 2: </em><em><br><br>Determine thrust. The mean pressure on the friction is </em>p<em> = 0.15 N/mm2. The total force acting on the friction surface is<br><img src=""000794.png""><br><br></em><em>step 3: </em><em><br><br>Determine applied torque. The torque applied at a ring face is the frictional force on the ring acting tangentially at the mean radius of the ring.<br><img src=""000656.png""> <br>The transmitted torque is limited by the friction force the disc face can develop.<br><img src=""000005.png""><br><br></em><em>step 4: </em><em><br><br>Determine the power transmitted by the clutch. Transmitted power depends on the shaft speed and the number of disc faces participating.<br><img src=""000112.png""> <br>In this case two disc faces are participating. Therefore,<br><br><img src=""000784.png""> <br></em>*<em>The answer is $B\$.</em>**","ME_Exam,Problem_105"
"A single rivet double cover butt joint in plates 20 mm thick is fastened by 22 mm gross diameter rivets as shown.<br><img src=""000189.png"">  <br>The allowable stresses in the rivets are as follows.<br><br>Shear stress,<br><img src=""000252.png""> <br>Tearing stress,<br><img src=""000066.png""> <br>Bearing stress, <br><img src=""000100.png"">  <br>The joint is in tension, as shown. Its allowable load- carrying capacity is most nearly<br><br>$A\$<br><br>198 kN<br><br>$B\$<br><br>228 kN<br><br>$C\$<br><br>396 kN<br><br>$D\$<br><br>702 kN","A riveted joint can fail through the following modes: shear, rupture, or bearing. The allowable load is the least of the three. See the <em>NCEES Handbook</em>, Mechanical Engineering section.<br><img src=""000486.png""> <br><br>*<em>step 1: </em><em><br><br>Failure of rivets by shear. The rivets are in double shear.<br><img src=""000337.png""><br><br></em><em>step 2: </em><em><br><br>By observation, the cross-sectional area of the center plate is less than the sum of the areas of the outer plates. Therefore, check the capacity of the center plate. It requires calculating net plate width.<br><img src=""000433.png""> <img src=""000651.png""><br><br></em><em>step 3: </em><em><br><br>Failure by rivet crushing. By observation, check the middle plate since it is stressed twice that of the outer plates.<br><img src=""000238.png""> <br>The allowable tensile force the joint can resist is the least of the three forces causing the above failure modes.<br><img src=""000293.png""><br><br></em>*<em>The answer is $B\$.</em>**","ME_Exam,Problem_106"
