"Front","Back","Tags"
"2 kg of steam is contained in a rigid container under 0.2 MPa pressure at 300°C. In order to double the pressure, the energy that should be added is most nearly<br><br>[latex](A\)[/latex]<br><br>1970 kJ<br><br>[latex](B\)[/latex]<br><br>2810 kJ<br><br>[latex](C\)[/latex]<br><br>3190 kJ<br><br>[latex](D\)[/latex]<br><br>3890 kJ","*<em><br><br>See the </em>NCEES Handbook<em>, Thermodynamics section.<br><br></em><em>step 1: </em><em><br><br>Apply the first law of thermodynamics, which states that the energy is conserved in a heat system and that, if no mass crosses the boundary, then energy change is<br><img src=""000283.png""> <br>Since the changes in kinetic and potential energy are zero in this case, heat energy change is<br><img src=""000531.png"">  <br>Since the container is rigid, no work is done. Therefore, heat energy is<br><img src=""000115.png""> <br><br></em><em>step 2: </em><em><br><br>From the superheated water pressure table for </em>p<em> = 0.2 MPa and 300°C,<br><img src=""000292.png""> <br><br></em><em>step 3: </em><em><br><br>For state 2, because the container is rigid, specific volume<br><img src=""000375.png""><br><br></em><em>step 4: </em><em><br><br>Determine the values of internal energy and temperature for the required pressure of 0.4 MPa. For this, use the superheated water pressure table [latex](for constant pressure\)[/latex]. Select constant pressure, </em>p<em> = 0.4 MPa. The table does not have the values pertaining to the specific volume of 1.3162 m3/kg. Therefore, select two rows that bound the specific volume value and then interpolate. The two rows are<br>     </em>T<em> [latex](°C\)[/latex] </em>v<em> [latex](m3/kg\)[/latex] </em>u<em> [latex](kJ/kg\)[/latex]   800 1.2372 3662.4  900 1.3529 3853.9  <br>By interpolation, corresponding with the known specific volume at state 2,<br><img src=""000288.png""><br><br></em><em>step 5: </em><em><br><br>Apply the heat energy equation for rigid containers.<br><img src=""000644.png""> <br><br></em>*<em>The answer is A.</em>**","ME_Exam,Problem_79"
"SCHEDULED: <2024-06-24 Mon><br>:PROPERTIES:<br>:ID:       8a584cbc-7f26-4c35-be95-8bc9a4ca9cba<br>:DRILL_LAST_INTERVAL: 4.0<br>:DRILL_REPEATS_SINCE_FAIL: 3<br>:DRILL_TOTAL_REPEATS: 5<br>:DRILL_FAILURE_COUNT: 2<br>:DRILL_AVERAGE_QUALITY: 3.0<br>:DRILL_EASE: 2.55<br>:DRILL_LAST_QUALITY: 4<br>:DRILL_LAST_REVIEWED: [Y-06-20 Thu 15:%]<br>:END:<br><br>A condenser inlets 10 kg/s of saturated water vapor at 1 MPa from a turbine and cools it by heating water from 20°C to 30°C. The pressure remains constant. What is the mass flux in kg/s, rounded to the nearest integer? <em>   </em> Enter your response in the blank.","*<em><br><br>See the </em>NCEES Handbook<em>, Thermodynamics section.<br><br></em><em>step 1: </em><em><br><br>Draw the </em>T-v<em> diagram for the compressor as shown. At point 1, vapor is superheated and under constant pressure from point 1 to 2. At point 2, the vapor is saturated. Between points 2 and 3, the vapor starts phasing from saturated vapor to saturated liquid. The process is complete at point 3.<br><img src=""000248.png""> <br><br></em><em>step 2: </em><em><br><br>Apply the first law of thermodynamics. The heat transfer needed to decrease the temperature of a flowing mass, </em>m ̇<em>, from point 2 to point 3 under constant pressure is<br><img src=""000458.png""><br><br></em><em>step 3: </em><em><br><br>For a constant pressure of 1 MPa, see the steam tables, and read the enthalpy change value, </em>h<em>fg. The corresponding energy loss is<br><img src=""000156.png""><br><br></em><em>step 4: </em><em><br><br>The heat loss is used to heat the flowing water mass, </em>m ̇*<em>w</em>.<br><img src=""000208.png""> <br>See the Thermal and Physical Property Tables in the <em>NCEES Handbook</em> and read the specific heat value of water at constant pressure. Use temperature values in kelvins. <br><img src=""000540.png""> <br><br>*<em>step 5: </em><em><br><br>Equate the input and output energy levels.<br><img src=""000785.png""> <br><br></em>*<em>The answer is 482 kg/s.</em>**","ME_Exam,Problem_80"
"1 lbm of steam is expanded isentropically from an initial pressure of 1000 psia and 900°F to atmospheric pressure. What are its drop in enthalpy, in Btu, and the constant moisture, as a percentage? Round your answer to the nearest integer. <em>   </em> Enter your response in the blank.","*<em><br><br>See the </em>NCEES Handbook<em>, Thermodynamics section, Mollier [latex](</em>h<em>, </em>s<em>\)[/latex] Diagram for Steam.<br><img src=""000505.png"">  <br><br></em><em>step 1: </em><em><br><br>Locate the initial pressure of 1000 psia and 900°F on the diagram as point A. Enthalpy, </em>h<em>A = 1450 Btu/lbm of steam.<br><br></em><em>step 2: </em><em><br><br>It is given that the steam expands isentropically. Therefore, draw a straight line down to the standard atmospheric pressure line, shown as point B. The enthalpy is </em>h<em>B = 1051 Btu/lbm of steam.<br><br></em><em>step 3: </em><em><br><br>Determine the drop in enthalpy for 1 lbm of steam.<br><img src=""000469.png""><br><br></em><em>step 4: </em><em><br><br>At point B, read constant moisture. It is 10%.<br><br></em>*<em>The answer is 399 Btu drop in enthalpy, and 10% constant moisture.</em>**","ME_Exam,Problem_81"
"Choose the definitions of carburetor and piston from the statements described below.<br><br>[latex](A\)[/latex]<br><br>It is a device to keep the engine speed, more or less, uniform at all load conditions.<br><br>[latex](B\)[/latex]<br><br>It is a device that mixes air and fuel in an appropriate air-fuel ratio for combustion.<br><br>[latex](C\)[/latex]<br><br>It is a device for firing the explosive mixture in an internal combustion engine.<br><br>[latex](D\)[/latex]<br><br>It is a device used to change phase in a cycle.<br><br>[latex](E\)[/latex]<br><br>It is a device to transfer force from expanding gas in the cylinder.<br><br>     Carburetor definitions:  Piston definitions:","*<em><br><br>See the </em>NCEES Handbook<em>, Thermodynamics specifications. The knowledge area is part of the specification, but no information is provided in the </em>NCEES Handbook<em>.<br><br>The device to keep the engine speed more or less uniform at all load conditions is called a governor. Therefore, option A is incorrect.<br><br>The device that mixes air and fuel in an appropriate air-fuel ratio for combustion is called a carburetor. Therefore, option B is a correct choice.<br><br>The device for firing the explosive mixture in an internal combustion engine is called a spark plug. Therefore, option C is incorrect.<br><br>The piston transfers power to a crankshaft via a piston rod and/or connecting rod. The device used to change phase in a cycle is called a compressor or an expansion chamber. Therefore, option D is incorrect.<br><br>The device to transfer force from expanding gas in the cylinder is called a piston. Therefore, option E is correct.<br><br>Options A, C, and D are incorrect, and options B and E are correct.<br><br></em>*<em>The answer is carburetor [latex](B\)[/latex] and piston [latex](E\)[/latex].</em>**","ME_Exam,Problem_82"
"A heat engine absorbs 5000 J of energy from a hot reservoir at 500K and rejects 4000 J of heat energy to a cold reservoir at 300K. What is the efficiency [latex](as a percentage\)[/latex] with respect to the Carnot cycle? <em>   </em> Enter your response in the blank.","*<em><br><br>See the </em>NCEES Handbook<em>, Thermodynamics section. If a heat cycle takes in heat </em>Q*<em>H</em> at a high temperature <em>T</em><em>H</em> and rejects heat <em>Q</em><em>L</em> at a low temperature, <em>T</em><em>L</em>, then its efficiency is given by<br><img src=""000062.png"">  <br><br>*<em>step 1: </em><em><br><br>Draw a line system diagram as shown here and determine work, </em>W<em>.<br><img src=""000415.png""> <br><br></em><em>step 2: </em><em><br><br>Determine the efficiency of the system using the formula<br><img src=""000444.png""><br><br></em><em>step 3: </em><em><br><br>The Carnot cycle is considered to be the most efficient cycle, and its efficiency is<br><img src=""000658.png""> <br><br></em><em>step 4: </em><em><br><br>Determine the ratio of efficiencies.<br><img src=""000691.png""><br><br></em>*<em>The correct answer is 0.5.</em>**","ME_Exam,Problem_83"
"thermodynamics:<br>SCHEDULED: <2024-06-28 Fri><br>:PROPERTIES:<br>:ID:       1a29cc51-8484-4164-ab7c-1912bf2ea859<br>:DRILL_LAST_INTERVAL: 5.0<br>:DRILL_REPEATS_SINCE_FAIL: 1<br>:DRILL_TOTAL_REPEATS: 1<br>:DRILL_FAILURE_COUNT: 0<br>:DRILL_AVERAGE_QUALITY: 0.0<br>:DRILL_EASE: 2.5<br>:DRILL_LAST_QUALITY: 3<br>:DRILL_LAST_REVIEWED: [Y-06-23 Sun 03:%]<br>:END:<br><br>Refrigerant R-410A is used in a cycle which operates between 30 psia and 200 psia. The refrigerant leaves the condenser as saturated liquid and enters the compressor as saturated vapor. What is the heat rejected in the condenser rounded to the nearest 10 Btu/lbm? <em>   </em> Enter your response in the blank.","*<em><br><br>See the </em>NCEES Handbook<em>, Thermodynamics section. The cycle described in the problem is a refrigeration cycle. Pressure versus enthalpy curves and property tables for R-410A are given in the </em>NCEES Handbook<em>.<br><br></em><em>step 1: </em><em><br><br>Use the </em>p<em>-</em>h<em> diagram and the given pressures and draw the cycle as shown.<br><img src=""000362.png""> <br><br></em><em>step 2: </em><em><br><br>Use the table and read off the following values at the saturated liquid-vapor dome. For 30 psia saturated vapor,<br><img src=""000756.png""> <br>For 200 psia, constant pressure saturated liquid,<br><img src=""000030.png""><br><br></em><em>step 3: </em><em><br><br>At point 3, entropy </em>s<em>3 = </em>s<em>1 = 0.2675 Btu/lbm. Use the </em>p-h<em> diagram and interpolate between the </em>s<em> = 0.26 and </em>s<em> = 0.28 isentropic lines to obtain the entropy value at point 3. Read the enthalpy value at point 3 as close as possible. For 200 psia and </em>s<em> = 0.2675 Btu/lbm,<br><img src=""000276.png""> <br><br></em><em>step 4: </em><em><br><br>Determine the heat rejected in the condenser.<br><img src=""000085.png""> <br><br></em>*<em>The correct answer is 100 Btu/lbm.</em>**","ME_Exam,Problem_84"
"8 kg of oxygen and 7 kg of nitrogen are mixed. Both gases have a temperature of 57°C and a pressure of 1.1 bar. Both temperature and pressure are kept constant after mixing. What is the change in specific entropy in oxygen, in kJ/K? Round your answer to the nearest 0.01 kJ/K. <em>   </em> Enter your response in the blank.","*<em><br><br>See the </em>NCEES Handbook<em>, Chemistry and Thermodynamics sections. The change in entropy in a nonreacting gas mixture depends on the mixing process. In this case, both temperature and pressure are kept constant, and volume is allowed to vary. For each gas in the mixture, the change in specific entropy is<br><img src=""000015.png""> <br><br></em><em>step 1: </em><em><br><br>Determine the volume of each gas.<br><img src=""000589.png""> <img src=""000670.png"">  <img src=""000533.png"">  <img src=""000372.png""><br><br></em><em>step 2: </em><em><br><br>Determine the constant of each gas. The universal gas constant, </em>R ̄<em>, is 8.314. The gas constant is specific to each gas and is given by the expression<br><img src=""000645.png""> <br>For oxygen and nitrogen, the gas constants are<br><img src=""000373.png""> <br><br></em><em>step 3: </em><em><br><br>Determine the change in specific entropy in oxygen.<br><img src=""000599.png""><br><br></em>*<em>The answer is 0.18 kJ/K.</em>**","ME_Exam,Problem_85"
"SCHEDULED: <2024-06-28 Fri><br>:PROPERTIES:<br>:ID:       0339a3e3-7c8d-42f7-a876-040719b3f36f<br>:DRILL_LAST_INTERVAL: 13.9932<br>:DRILL_REPEATS_SINCE_FAIL: 3<br>:DRILL_TOTAL_REPEATS: 3<br>:DRILL_FAILURE_COUNT: 1<br>:DRILL_AVERAGE_QUALITY: 3.0<br>:DRILL_EASE: 2.75<br>:DRILL_LAST_QUALITY: 4<br>:DRILL_LAST_REVIEWED: [Y-06-13 Thu 16:%]<br>:END:<br><br>Atmospheric air at 29.921 in of mercury pressure has 80°F dry-bulb temperature and 60°F wet-bulb temperature. What is the relative humidity as a percentage and the dew point in °F rounded to the nearest integer? <em>   </em> Enter your response in the blank.","*<em><br><br>See the </em>NCEES Handbook<em>, Thermodynamics section. Use the psychrometric chart and read off the results as shown. The chart is a plot of atmospheric air properties as a function of dry-bulb temperature [latex](</em>t<em>db\)[/latex].<br><img src=""000769.png"">  <br><br></em><em>step 1: </em><em><br><br>The air condition is 80°F dry-bulb temperature, </em>t<em>db, and 60° F wet-bulb temperature, </em>t<em>wb. Locate the condition on the chart at point A.<br><br></em><em>step 2: </em><em><br><br>Read the relative humidity along the relative humidity curve. It is 30%.<br><br></em><em>step 3: </em><em><br><br>From point A, draw a horizontal line meeting the saturation curve at point B as shown. The dew-point temperature, </em>t<em>dp, as read on the saturation curve is 46°F.<br><br></em>*<em>The answer is relative humidity = 30%, dew-point temperature = 46°F.</em>**","ME_Exam,Problem_86"
"1 kg of methane is burned in air. What is the mass in kilograms of the products of combustion rounded to the nearest integer? <em>   </em> Enter your response in the blank.","*<em><br><br>See the </em>NCEES Handbook<em>, Thermodynamics section. The stoichiometric equation for combustion of methane in air given in the </em>Handbook<em> is<br><img src=""000164.png""> <br>The equation shows that it takes two volumes of oxygen to burn one volume of methane. To calculate mass products of combustion, use the periodic table of elements given in the Chemistry section of the </em>NCEES Handbook<em>. In terms of moles, the above equation becomes<br><img src=""000065.png""> <br>To determine the products of combustion for 1 kg methane, divide both sides of the equation by 16.<br><img src=""000530.png"">  <br></em>*<em>The answer is 21 kg.</em>**","ME_Exam,Problem_87"
"Which of the following statements is correct?<br><br>[latex](A\)[/latex]<br><br>Law of cooling: Heat transferred from a hot body to a cold body is directly proportional to the surface area and the temperature gradient between the two bodies.<br><br>[latex](B\)[/latex]<br><br>Fourier’s law states<br><img src=""000370.png""> <br>The term <em>x</em> in the equation stands for the distance between two bodies.<br><br>[latex](C\)[/latex]<br><br>Convection is a process of heat transfer from a hot body to cold body, in a straight line, without affecting the intervening medium.<br><br>[latex](D\)[/latex]<br><br>Thermal conductivity of solid metals decreases with an increase in temperature.","*<em><br><br>See the </em>NCEES Handbook<em>, Heat Transfer section. Newton’s law of cooling states that the heat transferred from a hot body to a cold body is directly proportional to [latex](1\)[/latex] the surface area of the heat flow and [latex](2\)[/latex] the difference of temperatures between the two bodies. The formula for the Newton’s cooling law is<br><img src=""000616.png""> <br>Therefore, statement A is incorrect.<br><br>Fourier’s law concerns the heat conduction. In conduction, heat transfers from one particle of the body to the other. The term </em>x<em> refers to the thickness of the body through which heat flows. Therefore, statement B is incorrect.<br><br>Radiation is a process of heat transfer from a hot body to cold body, in a straight line, without affecting the intervening medium. Therefore, statement C is incorrect.<br><br>Thermal conductivity of solid metals decreases with increase in temperature; and thermal resistivity of solid metals increases with increase in temperature. Therefore, statement D is correct.<br><br></em>*<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_88"
"The table shows design data for a plane wall.<br>     Outside wall face temperature –20°C  Inside wall face temperature 20°C  Wall thickness 15 cm  Wall area 2.5 m tall × 6 m long  Coefficient of thermal  <br>conductivity 1 W/m·K <br>What is the heat loss? [latex](Round your answer to the nearest whole number of kilowatts.\)[/latex] <em>   </em> Enter your response in the blank.","*<em><br><br>Use Fourier’s law of conduction. See </em>NCEES Handbook<em>, Heat Transfer section, for the rate of heat transfer through a plane wall.<br><img src=""000191.png""> <br></em>*<em>The answer is 4 kW.</em>**","ME_Exam,Problem_89"
"From the five options, drag and drop the correct option in the blank space provided in the following statements.<br><br>1. <em>   </em> describes a process wherein heat flows from one particle of the body to another in the direction of fall of temperature, while the particles remain in fixed position relative to each other.<br><br>2. <em>   </em> describes a process wherein heat flows from one particle of the body to another in the direction of fall of temperature, while the particles move relative to each other.<br><br>3. <em>   </em> describes the change in heat flow rate as the difference in the fourth powers of the absolute temperatures of the object and of its environment.<br><br>[latex](A\)[/latex]<br><br>Conduction<br><br>[latex](B\)[/latex]<br><br>Convection<br><br>[latex](C\)[/latex]<br><br>Radiation<br><br>[latex](D\)[/latex]<br><br>Newton’s law of cooling<br><br>[latex](E\)[/latex]<br><br>Stefan-Boltzmann law","*<em><br><br>See the </em>NCEES Handbook<em>, Heat Transfer: Convection section.<br><br>Conduction is a process wherein heat transfers from one particle of the body to another in the direction of fall of temperature, while the particles remain in fixed position relative to each other. Therefore, option A matches with statement 1.<br><br>Convection is the process wherein heat flows from one particle of the body to another in the direction of fall of temperature, while the particles move relative to each other. Therefore, option B matches with statement 2.<br><br>Stefan-Boltzmann law defines the change in heat flow rate as the difference in the fourth powers of the absolute temperatures of the object and of its environment. Therefore, option E matches with statement 3.<br><br></em>*<em>The answer is drag option A to statement 1, drag option B to statement 2, and drag option E to statement 3.</em>**","ME_Exam,Problem_90"
"The table shows design data for a cylindrical oven.<br>     Inside diameter 2 cm  Heating element length 1.98 m   Inside temperature 1000°C   Wall temperature 500°C   Gray body reflectivity factor 0.15 <br>What, most nearly, is the heat loss?<br><br>[latex](A\)[/latex]<br><br>2.4 kW<br><br>[latex](B\)[/latex]<br><br>14 kW<br><br>[latex](C\)[/latex]<br><br>140 kW<br><br>[latex](D\)[/latex]<br><br>1600 kW","*<em><br><br>See the </em>NCEES Handbook<em>, Heat Transfer section. The radiation emitted by a body is given by<br><img src=""000524.png"">  <br><br></em><em>step 1: </em><em><br><br>A gray body is one that has emissivity and reflectivity, so that<br><img src=""000341.png""><br><br></em><em>step 2: </em><em><br><br>Determine variables.<br><img src=""000449.png""> <br><br></em><em>step 3: </em><em><br><br>Apply the data to the radiation equation.<br><img src=""000026.png""><br><br></em>*<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_91"
"A thermocouple is used to measure temperature in a gas pipe. The thermocouple is spherical in shape with a diameter of 9 mm. Its thermal conductivity is 20 W/m·K. The convection heat-transfer coefficient of the gas is 400 W/m2·K. What, most nearly, is its Biot number?<br><br>[latex](A\)[/latex]<br><br>0.01<br><br>[latex](B\)[/latex]<br><br>0.03<br><br>[latex](C\)[/latex]<br><br>0.50<br><br>[latex](D\)[/latex]<br><br>1.00","*<em><br><br>See the </em>NCEES Handbook<em>, Heat Transfer section. The Biot number is used in transient conduction problems in which a solid body experiences a sudden change in its thermal environment. It is defined as<br><img src=""000226.png""> <br>See the </em>NCEES Handbook<em>, Mathematics section. For a sphere,<br><img src=""000326.png""> <br>The following information is given.<br><img src=""000101.png""> <br>Calculate the Biot number as<br><img src=""000023.png""> <br></em>*<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_92"
"Which of the following is NOT a thermodynamics property?<br><br>[latex](A\)[/latex]<br><br>Heat<br><br>[latex](B\)[/latex]<br><br>Pressure<br><br>[latex](C\)[/latex]<br><br>Temperature<br><br>[latex](D\)[/latex]<br><br>Specific volume","*<em><br><br>See the </em>NCEES Handbook<em>, Heat Transfer: Heat Exchangers section. The pressure, temperature, and specific heat are thermodynamics properties. while terms such as heat capacity, heat transfer, heat exchange, and specific heat are used in thermodynamics, but “heat” is a vague term and not a thermodynamics property.<br><br></em>*<em>The answer is [latex](A\)[/latex].</em>**","ME_Exam,Problem_93"
"A metallic pipe carries steam at 200°C. The heat transfer data is<br>>  <br>> Pipe external diameter = 150 mm<br><br>> Insulation thickness around pipe = 50 mm<br><br>> Insulating material conductivity = 0.2 W/m·K<br><br>> Temperature at outer surface of insulation = 85°C<br><br>What, most nearly, is the heat loss per meter per minute?<br><br>[latex](A\)[/latex]<br><br>7100 J<br><br>[latex](B\)[/latex]<br><br>17,000 J<br><br>[latex](C\)[/latex]<br><br>37,000 J<br><br>[latex](D\)[/latex]<br><br>97,000 J","*<em><br><br>Use the </em>NCEES Handbook<em>, Heat Transfer. The problem involves a pipe surrounded by insulation. The heat loss is through conductivity. Therefore, compute the rate of heat transfer by conduction through a cylindrical wall. It is expressed as<br><img src=""000347.png""> <br><br></em><em>step 1: </em><em><br><br>From the data, the heat loss parameters are<br><img src=""000437.png""><br><br></em><em>step 2: </em><em><br><br>Apply the data to the heat loss formula.<br><img src=""000464.png""><br><br></em>*<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_94"
"SCHEDULED: <2024-06-25 Tue><br>:PROPERTIES:<br>:ID:       4d5df23a-8296-4436-8afb-5a43049e7348<br>:DRILL_LAST_INTERVAL: 13.9932<br>:DRILL_REPEATS_SINCE_FAIL: 3<br>:DRILL_TOTAL_REPEATS: 3<br>:DRILL_FAILURE_COUNT: 1<br>:DRILL_AVERAGE_QUALITY: 2.5<br>:DRILL_EASE: 2.75<br>:DRILL_LAST_QUALITY: 4<br>:DRILL_LAST_REVIEWED: [Y-06-13 Thu 11:%]<br>:END:<br><br>Which one of the following statements is INCORRECT?<br><br>[latex](A\)[/latex]<br><br>The vacuum gauge pressure is the difference between the local atmospheric pressure and the absolute pressure.<br><br>[latex](B\)[/latex]<br><br>The pressure sensors are typically based on measuring the strain on a thin membrane due to an applied pressure.<br><br>[latex](C\)[/latex]<br><br>Transducer sensitivity is defined as the ratio of change in electrical signal magnitude to the change in magnitude of the physical parameter being measured.<br><br>[latex](D\)[/latex]<br><br>A Wheatstone bridge is said to be balanced only if all four of its resistances are equal.","*<em><br><br>See the </em>NCEES Handbook<em>, Instrumentation, Measurement, and Control, and Fluid Mechanics sections. As stated in the Fluid Mechanics section, absolute pressure is equal to the atmospheric pressure minus the vacuum gauge pressure reading.<br><br>The vacuum gauge pressure is the difference between the local atmospheric pressure and the absolute pressure. Therefore, option A is a correct statement.<br><br>As stated in the </em>NCEES Handbook<em>, the pressure sensors are called pressure transducers, pressure transmitters, pressure senders, pressure indicators, piezometers, and manometers. The sensors are typically based on measuring the strain on a thin membrane due to an applied pressure. Based on their design, pressure sensors are used to measure the absolute, gauge, or differential pressure. Therefore, option B is a correct statement.<br><br>As stated in the </em>NCEES Handbook<em>, the transducer sensitivity is defined as the ratio of change in electrical signal magnitude to the change in magnitude of the physical parameter being measured. Therefore, option C is a correct statement.<br><br>The Wheatstone bridge configuration is shown in the </em>NCEES Handbook<em>, Instrumentation, Measurement, and Control section. For the bridge to be balanced, all four of its resistances need not be equal. It is sufficient that<br><img src=""000552.png""> <br>Therefore, the statement in option D is incorrect.<br><br></em>*<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_95"
"A system represented by block diagrams is shown.(hint:control systems)<br><img src=""000285.png"">  <br>The system’s total output is represented by the equation<br><img src=""000622.png"">  <br>What do the terms <em>X</em> and <em>Y</em> stand for?<br><br>[latex](A\)[/latex]<br><br><em>X</em> is <em>G</em>1, and <em>Y</em> is <em>G</em><em> <br><br>[latex](B\)[/latex]<br><br></em>X<em> is </em>G<em>1, and </em>Y<em> is </em>G<em>1</em>G*<em> <br><br>[latex](C\)[/latex]<br><br></em>X<em> is </em>G<em>2, and </em>Y<em> is </em>G<em>2</em>G*<em> <br><br>[latex](D\)[/latex]<br><br></em>X<em> is </em>G<em>3, and </em>Y<em> is </em>G<em>1</em>/G**","*<em><br><br>The block diagrams are used to study the automatic control systems. In this, functioning of a system is explained by the interconnected block. Each block is labeled and represents a specific function. The blocks are connected to other blocks by lines with arrow marks that indicate the sequence of the events. Every block has an input and an output. Several blocks connected in series represent a control system.<br><br>The illustration shows a basic negative feedback control model block diagram.<br><img src=""000544.png"">  <br>this diagram, </em>G<em>1 represents a controller or compensator function, and </em>H<em>1 represents a measurement dynamic. The function </em>R<em>[latex](</em>s<em>\)[/latex] is the input, and </em>Y<em>[latex](</em>s<em>\)[/latex] is the output function.<br><img src=""000377.png""> <br>This is a simplified version of the formula given in the </em>NCEES Handbook<em>, Instrumentation, Measurement, and Control section.<br><br>In this problem, two control systems, </em>G<em>1 and </em>G<em>2, represent the basic negative feedback control model shown above, and their output can be computed using the above formula. Therefore, the system can be represented as the sum of two blocks.<br><img src=""000499.png"">  <br>The block </em>G<em>3 provides positive feedback to the system. Therefore, the output of the above system can be computed by adding the block functions as follows.<br><img src=""000117.png"">  <br>The equation is in the form required in the problem statement. Therefore,<br><img src=""000708.png"">  <br></em>*<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_96"
"A motor weighing 400 lbf is supported by four springs, one in each corner. The stiffness of each spring is 1000 lbf/in. The motor is constrained to move vertically, and there is no imbalance in mass. What, most nearly, is the motor speed at which resonance will occur?<br><br>[latex](A\)[/latex]<br><br>110 rpm<br><br>[latex](B\)[/latex]<br><br>590 rpm<br><br>[latex](C\)[/latex]<br><br>940 rpm<br><br>[latex](D\)[/latex]<br><br>1800 rpm","*<em><br><br>See the </em>NCEES<em> </em>Handbook<em>, Dynamics. The term resonance speed pertains to the natural free frequency of the motor, which is defined as<br><img src=""000106.png""> <br><br></em><em>step 1: </em><em><br><br>Using ft-lbf units, the spring stiffness is<br><img src=""000122.png""> <br><br></em><em>step 2: </em><em><br><br>Convert the motor weight to mass.<br><img src=""000155.png""><br><br></em><em>step 3: </em><em><br><br>Apply the formula and convert frequency from rad/sec to rpm.<br><img src=""000646.png""><br><br></em>*<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_97"
"A particle moves in a straight line for a distance measured to be <em>d</em> = 100 m ± 1 m during a time <em>t</em> = 25.0 s ± 3 s. In meters per second, what is the uncertainty in measuring the particle’s velocity rounded to one decimal place? <em>   </em> Enter your response in the blank.","*<em><br><br>See the </em>NCEES<em> </em>Handbook<em>, Instrumentation, Measurement, and Control section. Measurement accuracy is defined as closeness of agreement between a measured quantity value and a true quantity value of a measurement. When reporting measurement results, it is necessary to provide an associated uncertainty so that those who use it may assess its reliability. One method to assess the uncertainty is to use the Kline-McClintock general equation.<br><img src=""000142.png""> <br>In this case, the uncertainties in the measurements of distance and time are known. The uncertainty in measurement of speed needs to be computed.<br><br></em><em>step 1: </em><em><br><br>Determine the average velocity of the particle.<br><img src=""000094.png""> <br>The uncertainty in velocity measurement is expressed as<br><img src=""000364.png""><br><br></em><em>step 2: </em><em><br><br>Apply the Kline-McClintock equation to the problem.<br><img src=""000500.png""> <br><br></em><em>step 3: </em><em><br><br>Determine the uncertainty in velocity.<br><img src=""000789.png""><br><br></em><em>step 4: </em><em><br><br>The measured speed is<br><img src=""000300.png""><br><br></em>*<em>The answer is 4 m/s ± 0.5 m/s.</em>**","ME_Exam,Problem_98"
"A basic negative feedback system represented by block diagrams is shown.<br><img src=""000482.png"">  <br>What is the system’s time-domain transfer function?<br><br>[latex](A\)[/latex]<br><br><img src=""000081.png""><br><br>[latex](B\)[/latex]<br><br><img src=""000408.png""><br><br>[latex](C\)[/latex]<br><br><img src=""000527.png""><br><br>[latex](D\)[/latex]<br><br><img src=""000145.png"">","*<em><br><br>A basic negative feedback control model block diagram is shown.<br><img src=""000539.png"">  <br>This system’s output function is given by<br><img src=""000673.png""> <br>This is a simplified version of the formula given in the </em>NCEES Handbook<em>, Instrumentation, Measurement, and Control section. Apply the formula to this problem. Substituting the values from the problem statement, the transfer function of the system is<br><img src=""000060.png""> <br>The Laplace transform pairs can be used to solve nonhomogeneous differential equations by means of simple algebra. From the Laplace Transform Pairs table given in the </em>NCEES Handbook<em>, the applicable pair is<br><img src=""000356.png""> <img src=""000368.png""> <br>In this case,<br><img src=""000393.png""> <br>Using the inverse Laplace transform,<br><img src=""000180.png""> <br></em>*<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_99"
"A straight spur gear is designed to transmit 150 kW. Its properties are as follows.<br>>  <br>> Pitch circle diameter = 300 mm<br><br>> Speed = 600 rpm<br><br>> Pressure angle = 20°<br><br>The total load exerted on the gears is most nearly<br><br>[latex](A\)[/latex]<br><br>14 kN<br><br>[latex](B\)[/latex]<br><br>17 kN<br><br>[latex](C\)[/latex]<br><br>63 kN<br><br>[latex](D\)[/latex]<br><br>150 kN","*<em><br><br></em><em>step 1: </em><em><br><br>The power is given in kilowatts. Use the </em>NCEES Handbook<em>, Units and Conversion Factors section.<br><img src=""000543.png""><br><br></em><em>step 2: </em><em><br><br>See the </em>NCEES Handbook<em>, Dynamics of Mechanisms section. Analyze the force system using the gear force diagram as shown.<br><img src=""000365.png"">  <br>The load, </em>W<em>, on a gear has two components: tangential and radial, as shown. The tangential component, </em>W*<em>t</em>, transmits torque from one gear to the other. The load-power relationships are<br><img src=""000317.png""> <img src=""000311.png""><br><br>*<em>step 3: </em><em><br><br>Determine the angular velocity.<br><img src=""000136.png""> <br><br></em><em>step 4: </em><em><br><br>Determine the tangential load.<br><img src=""000775.png""> <br><br></em><em>step 5: </em><em><br><br>Determine the total load.<br><img src=""000786.png""> <br><br></em>*<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_100"
